Name,class,LC,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,snippet,xcoord,ycoord,zcoord
R310,Scrubland,9,,,,-1,0,-1,,,,81.40750011,24.40391481,0
R311,Scrubland,9,,,,-1,0,-1,,,,81.77302449,24.12210666,0
R312,Scrubland,9,,,,-1,0,-1,,,,81.90703533,24.25432072,0
R313,Scrubland,9,,,,-1,0,-1,,,,82.1259318,24.05494129,0
R314,Scrubland,9,,,,-1,0,-1,,,,82.09652466,23.9732349,0
R315,Scrubland,9,,,,-1,0,-1,,,,81.70509739,23.92128914,0
R316,Scrubland,9,,,,-1,0,-1,,,,81.85546181,23.890677,0
R317,Scrubland,9,,,,-1,0,-1,,,,82.14684633,24.40905798,0
R318,Scrubland,9,,,,-1,0,-1,,,,82.24696914,24.17238497,0
R319,Scrubland,9,,,,-1,0,-1,,,,82.29726416,23.90382373,0
R32,Scrubland,9,,,,-1,0,-1,,,,82.1223113,20.63994003,0
R320,Scrubland,9,,,,-1,0,-1,,,,82.39961403,25.11939274,0
R321,Scrubland,9,,,,-1,0,-1,,,,82.61797813,24.92768882,0
R322,Scrubland,9,,,,-1,0,-1,,,,82.77939958,25.06073858,0
R323,Scrubland,9,,,,-1,0,-1,,,,82.82879088,24.90481627,0
R324,Scrubland,9,,,,-1,0,-1,,,,82.40619724,24.75163763,0
R325,Scrubland,9,,,,-1,0,-1,,,,82.52534959,24.71438883,0
R326,Scrubland,9,,,,-1,0,-1,,,,83.07687556,24.94070612,0
R327,Scrubland,9,,,,-1,0,-1,,,,83.12616459,24.84283114,0
R328,Scrubland,9,,,,-1,0,-1,,,,83.31823042,24.62307598,0
R329,Scrubland,9,,,,-1,0,-1,,,,83.09797596,24.50563527,0
R33,Scrubland,9,,,,-1,0,-1,,,,80.97852857,20.66643404,0
R330,Scrubland,9,,,,-1,0,-1,,,,82.61771491,24.45590081,0
R331,Scrubland,9,,,,-1,0,-1,,,,81.34813303,23.42080998,0
R332,Scrubland,9,,,,-1,0,-1,,,,82.06325694,23.53203698,0
R332,Scrubland,9,,,,-1,0,-1,,,,82.07800105,23.37747684,0
R333,Scrubland,9,,,,-1,0,-1,,,,78.21394266,30.5095535,0
R334,Scrubland,9,,,,-1,0,-1,,,,78.80274875,30.09578368,0
R335,Scrubland,9,,,,-1,0,-1,,,,78.45003722,30.12828506,0
R336,Scrubland,9,,,,-1,0,-1,,,,77.34677575,30.06549159,0
R337,Scrubland,9,,,,-1,0,-1,,,,77.69192925,30.25530399,0
R338,Scrubland,9,,,,-1,0,-1,,,,78.28433735,30.20423325,0
R339,Scrubland,9,,,,-1,0,-1,,,,78.92154316,30.61076094,0
R34,Scrubland,9,,,,-1,0,-1,,,,80.90503626,20.61553262,0
R340,Scrubland,9,,,,-1,0,-1,,,,78.78821458,30.20404157,0
R341,Scrubland,9,,,,-1,0,-1,,,,78.6614117,29.94717812,0
R342,Scrubland,9,,,,-1,0,-1,,,,79.76462018,29.99252072,0
R343,Scrubland,9,,,,-1,0,-1,,,,78.12513624,27.0179708,0
R344,Scrubland,9,,,,-1,0,-1,,,,77.93281987,29.83830997,0
R345,Scrubland,9,,,,-1,0,-1,,,,79.10267399,29.68697545,0
R346,Scrubland,9,,,,-1,0,-1,,,,79.55598662,29.09147896,0
R347,Scrubland,9,,,,-1,0,-1,,,,77.12376897,29.50284794,0
R348,Scrubland,9,,,,-1,0,-1,,,,77.15455124,29.38611456,0
R349,Scrubland,9,,,,-1,0,-1,,,,77.36007905,29.24940353,0
R35,Scrubland,9,,,,-1,0,-1,,,,80.87900087,20.53152534,0
R350,Scrubland,9,,,,-1,0,-1,,,,78.93415422,29.00551375,0
R351,Scrubland,9,,,,-1,0,-1,,,,77.55067985,28.49829022,0
R352,Scrubland,9,,,,-1,0,-1,,,,78.25603044,28.79418035,0
R353,Scrubland,9,,,,-1,0,-1,,,,80.29839721,28.6554364,0
R354,Scrubland,9,,,,-1,0,-1,,,,80.72625407,28.45050123,0
R355,Scrubland,9,,,,-1,0,-1,,,,77.54500894,28.30185644,0
R356,Scrubland,9,,,,-1,0,-1,,,,78.24144142,28.51519139,0
R357,Scrubland,9,,,,-1,0,-1,,,,77.54594088,28.19080212,0
R358,Scrubland,9,,,,-1,0,-1,,,,78.65571098,28.48134288,0
R359,Scrubland,9,,,,-1,0,-1,,,,79.31801265,28.66721605,0
R36,Scrubland,9,,,,-1,0,-1,,,,80.95692591,20.5602574,0
R360,Scrubland,9,,,,-1,0,-1,,,,78.07300331,27.08964328,0
R361,Scrubland,9,,,,-1,0,-1,,,,77.64084593,26.88486658,0
R362,Scrubland,9,,,,-1,0,-1,,,,77.4714417,26.87180868,0
R363,Scrubland,9,,,,-1,0,-1,,,,77.70506888,27.86775198,0
R364,Scrubland,9,,,,-1,0,-1,,,,77.86698879,27.93248943,0
R365,Scrubland,9,,,,-1,0,-1,,,,78.27803774,27.874888,0
R366,Scrubland,9,,,,-1,0,-1,,,,77.63190945,27.40504766,0
R367,Scrubland,9,,,,-1,0,-1,,,,77.78707989,27.50317463,0
R368,Scrubland,9,,,,-1,0,-1,,,,78.28548868,27.78212394,0
R369,Scrubland,9,,,,-1,0,-1,,,,77.61415693,27.10179444,0
R37,Scrubland,9,,,,-1,0,-1,,,,82.33529632,20.5414955,0
R370,Scrubland,9,,,,-1,0,-1,,,,78.58398898,28.15344969,0
R371,Scrubland,9,,,,-1,0,-1,,,,80.7766591,27.23818944,0
R372,Scrubland,9,,,,-1,0,-1,,,,80.90931226,28.26525773,0
R373,Scrubland,9,,,,-1,0,-1,,,,80.72677797,28.222112,0
R374,Scrubland,9,,,,-1,0,-1,,,,79.60040321,28.42538465,0
R375,Scrubland,9,,,,-1,0,-1,,,,79.10062194,28.21114984,0
R376,Scrubland,9,,,,-1,0,-1,,,,78.77812338,28.15833853,0
R377,Scrubland,9,,,,-1,0,-1,,,,78.78518669,27.97400646,0
R378,Scrubland,9,,,,-1,0,-1,,,,78.98032642,27.79842461,0
R379,Scrubland,9,,,,-1,0,-1,,,,78.97946937,27.97480269,0
R38,Scrubland,9,,,,-1,0,-1,,,,82.37758987,20.37065643,0
R380,Scrubland,9,,,,-1,0,-1,,,,80.11059595,26.02005558,0
R381,Scrubland,9,,,,-1,0,-1,,,,80.18529587,26.34835303,0
R382,Scrubland,9,,,,-1,0,-1,,,,80.41364396,26.36065479,0
R383,Scrubland,9,,,,-1,0,-1,,,,80.53743101,26.42987829,0
R384,Scrubland,9,,,,-1,0,-1,,,,80.64408054,26.53397063,0
R385,Scrubland,9,,,,-1,0,-1,,,,80.55637365,26.60444074,0
R386,Scrubland,9,,,,-1,0,-1,,,,80.6315236,26.18819544,0
R387,Scrubland,9,,,,-1,0,-1,,,,80.51550739,26.19322022,0
R388,Scrubland,9,,,,-1,0,-1,,,,80.80489963,26.5584145,0
R389,Scrubland,9,,,,-1,0,-1,,,,80.70846547,26.64205946,0
R39,Scrubland,9,,,,-1,0,-1,,,,81.57678504,20.32624679,0
R390,Scrubland,9,,,,-1,0,-1,,,,80.21435364,26.63221246,0
R391,Scrubland,9,,,,-1,0,-1,,,,80.78647442,26.80968488,0
R392,Scrubland,9,,,,-1,0,-1,,,,80.58490687,27.03024979,0
R393,Scrubland,9,,,,-1,0,-1,,,,80.80446854,26.93500989,0
R394,Scrubland,9,,,,-1,0,-1,,,,81.00634902,27.08621674,0
R395,Scrubland,9,,,,-1,0,-1,,,,80.59252186,27.27287311,0
R396,Scrubland,9,,,,-1,0,-1,,,,80.40907212,27.39881255,0
R397,Scrubland,9,,,,-1,0,-1,,,,80.89329843,27.70726964,0
R398,Scrubland,9,,,,-1,0,-1,,,,80.31953259,27.53277022,0
R399,Scrubland,9,,,,-1,0,-1,,,,80.56865117,28.02520115,0
R4,Scrubland,9,,,,-1,0,-1,,,,81.11538631,18.03212693,0
R40,Scrubland,9,,,,-1,0,-1,,,,80.66418075,20.38376044,0
R400,Scrubland,9,,,,-1,0,-1,,,,80.41114066,28.03108055,0
R401,Scrubland,9,,,,-1,0,-1,,,,79.84609274,28.24657564,0
R402,Scrubland,9,,,,-1,0,-1,,,,79.78351659,28.03603419,0
R403,Scrubland,9,,,,-1,0,-1,,,,79.63095533,28.07198793,0
R404,Scrubland,9,,,,-1,0,-1,,,,80.09094759,27.85925254,0
R405,Scrubland,9,,,,-1,0,-1,,,,79.21654157,27.71295757,0
R406,Scrubland,9,,,,-1,0,-1,,,,79.30273232,27.80043011,0
R407,Scrubland,9,,,,-1,0,-1,,,,78.35434592,26.88964916,0
R408,Scrubland,9,,,,-1,0,-1,,,,78.45471207,26.99743087,0
R409,Scrubland,9,,,,-1,0,-1,,,,76.87842702,25.79791343,0
R41,Scrubland,9,,,,-1,0,-1,,,,82.38094024,20.30226295,0
R410,Scrubland,9,,,,-1,0,-1,,,,76.82446492,25.94691253,0
R411,Scrubland,9,,,,-1,0,-1,,,,77.00152688,25.96276454,0
R412,Scrubland,9,,,,-1,0,-1,,,,78.70701118,27.33579048,0
R413,Scrubland,9,,,,-1,0,-1,,,,78.83292127,27.39969563,0
R414,Scrubland,9,,,,-1,0,-1,,,,78.97885803,27.33745059,0
R415,Scrubland,9,,,,-1,0,-1,,,,79.90370643,27.72423014,0
R416,Scrubland,9,,,,-1,0,-1,,,,80.19773224,27.70212597,0
R417,Scrubland,9,,,,-1,0,-1,,,,80.05631599,27.57844753,0
R418,Scrubland,9,,,,-1,0,-1,,,,79.92675695,27.2603298,0
R419,Scrubland,9,,,,-1,0,-1,,,,79.41479167,27.21200231,0
R42,Scrubland,9,,,,-1,0,-1,,,,82.13220521,20.24146205,0
R420,Scrubland,9,,,,-1,0,-1,,,,79.42384359,25.77745027,0
R421,Scrubland,9,,,,-1,0,-1,,,,79.40297429,25.63356368,0
R422,Scrubland,9,,,,-1,0,-1,,,,79.17960947,25.69970013,0
R423,Scrubland,9,,,,-1,0,-1,,,,77.4798939,25.43833725,0
R424,Scrubland,9,,,,-1,0,-1,,,,77.68372739,25.69727631,0
R425,Scrubland,9,,,,-1,0,-1,,,,77.84208717,25.60159486,0
R426,Scrubland,9,,,,-1,0,-1,,,,77.3203217,25.66143945,0
R427,Scrubland,9,,,,-1,0,-1,,,,77.23874466,26.11693751,0
R428,Scrubland,9,,,,-1,0,-1,,,,77.28711073,25.85728505,0
R428,Scrubland,9,,,,-1,0,-1,,,,77.46779439,25.96180902,0
R429,Scrubland,9,,,,-1,0,-1,,,,77.64392909,26.45737768,0
R43,Scrubland,9,,,,-1,0,-1,,,,81.70633163,20.29074618,0
R430,Scrubland,9,,,,-1,0,-1,,,,77.80174248,26.29944035,0
R431,Scrubland,9,,,,-1,0,-1,,,,77.60309558,26.19397896,0
R432,Scrubland,9,,,,-1,0,-1,,,,77.76293883,26.12605365,0
R433,Scrubland,9,,,,-1,0,-1,,,,77.64502302,25.86629201,0
R434,Scrubland,9,,,,-1,0,-1,,,,78.42715217,26.69675198,0
R435,Scrubland,9,,,,-1,0,-1,,,,78.42929591,26.0694385,0
R436,Scrubland,9,,,,-1,0,-1,,,,78.52793206,26.16955075,0
R437,Scrubland,9,,,,-1,0,-1,,,,79.43219638,26.03349241,0
R438,Scrubland,9,,,,-1,0,-1,,,,79.22424174,26.08292465,0
R439,Scrubland,9,,,,-1,0,-1,,,,79.02369033,26.17703012,0
R44,Scrubland,9,,,,-1,0,-1,,,,81.56377972,20.25513374,0
R440,Scrubland,9,,,,-1,0,-1,,,,78.7896105,26.43805663,0
R441,Scrubland,9,,,,-1,0,-1,,,,79.40897619,26.23731342,0
R442,Scrubland,9,,,,-1,0,-1,,,,79.04694672,26.53024872,0
R443,Scrubland,9,,,,-1,0,-1,,,,79.4852007,26.44369848,0
R444,Scrubland,9,,,,-1,0,-1,,,,80.02008029,26.96415313,0
R445,Scrubland,9,,,,-1,0,-1,,,,80.10253362,27.1729242,0
R446,Scrubland,9,,,,-1,0,-1,,,,78.81454687,27.15457229,0
R447,Scrubland,9,,,,-1,0,-1,,,,79.22297353,27.06845533,0
R448,Scrubland,9,,,,-1,0,-1,,,,79.47890201,27.10138701,0
R449,Scrubland,9,,,,-1,0,-1,,,,79.38656509,26.99380158,0
R45,Scrubland,9,,,,-1,0,-1,,,,82.37499661,20.20368222,0
R450,Scrubland,9,,,,-1,0,-1,,,,79.32466995,26.9032273,0
R451,Scrubland,9,,,,-1,0,-1,,,,79.40713199,26.62374324,0
R452,Scrubland,9,,,,-1,0,-1,,,,81.63088823,27.89363829,0
R453,Scrubland,9,,,,-1,0,-1,,,,81.77962134,27.78365311,0
R454,Scrubland,9,,,,-1,0,-1,,,,81.43771847,27.72279303,0
R455,Scrubland,9,,,,-1,0,-1,,,,81.04120872,27.3523719,0
R456,Scrubland,9,,,,-1,0,-1,,,,81.75846271,27.40207575,0
R457,Scrubland,9,,,,-1,0,-1,,,,81.17649855,27.09664821,0
R458,Scrubland,9,,,,-1,0,-1,,,,81.12818004,26.99893075,0
R459,Scrubland,9,,,,-1,0,-1,,,,80.91181177,26.69016777,0
R46,Scrubland,9,,,,-1,0,-1,,,,81.45332011,20.21195612,0
R460,Scrubland,9,,,,-1,0,-1,,,,80.74618086,26.10533761,0
R461,Scrubland,9,,,,-1,0,-1,,,,80.83963055,26.26322866,0
R462,Scrubland,9,,,,-1,0,-1,,,,81.66091521,27.23154694,0
R463,Scrubland,9,,,,-1,0,-1,,,,82.1005487,27.20948779,0
R464,Scrubland,9,,,,-1,0,-1,,,,81.44467941,26.78586416,0
R465,Scrubland,9,,,,-1,0,-1,,,,81.67075747,26.95650355,0
R466,Scrubland,9,,,,-1,0,-1,,,,81.51682535,26.6472702,0
R467,Scrubland,9,,,,-1,0,-1,,,,81.111438,26.26928461,0
R468,Scrubland,9,,,,-1,0,-1,,,,80.9433032,26.05887249,0
R469,Scrubland,9,,,,-1,0,-1,,,,81.17281802,25.68809019,0
R47,Scrubland,9,,,,-1,0,-1,,,,81.14907225,20.16348686,0
R470,Scrubland,9,,,,-1,0,-1,,,,81.70764536,25.37108458,0
R471,Scrubland,9,,,,-1,0,-1,,,,81.05899509,25.9706711,0
R472,Scrubland,9,,,,-1,0,-1,,,,81.22676995,25.91577775,0
R473,Scrubland,9,,,,-1,0,-1,,,,81.474142,25.63118342,0
R474,Scrubland,9,,,,-1,0,-1,,,,82.7328928,25.45155725,0
R475,Scrubland,9,,,,-1,0,-1,,,,83.33780589,25.46923476,0
R476,Scrubland,9,,,,-1,0,-1,,,,83.68201254,25.41763684,0
R477,Scrubland,9,,,,-1,0,-1,,,,82.54209425,25.50828533,0
R478,Scrubland,9,,,,-1,0,-1,,,,83.46937892,25.80408155,0
R479,Scrubland,9,,,,-1,0,-1,,,,84.38383278,25.7514892,0
R48,Scrubland,9,,,,-1,0,-1,,,,81.29457902,18.25794164,0
R480,Scrubland,9,,,,-1,0,-1,,,,84.50556583,25.78047343,0
R481,Scrubland,9,,,,-1,0,-1,,,,82.52296249,25.63611317,0
R482,Scrubland,9,,,,-1,0,-1,,,,82.15606464,25.70924421,0
R483,Scrubland,9,,,,-1,0,-1,,,,82.88536925,25.89702921,0
R484,Scrubland,9,,,,-1,0,-1,,,,83.18672561,26.15358642,0
R485,Scrubland,9,,,,-1,0,-1,,,,83.72101042,26.46735908,0
R486,Scrubland,9,,,,-1,0,-1,,,,83.76650832,26.72393056,0
R487,Scrubland,9,,,,-1,0,-1,,,,83.32097582,26.52775402,0
R488,Scrubland,9,,,,-1,0,-1,,,,82.51944665,25.90448523,0
R489,Scrubland,9,,,,-1,0,-1,,,,82.02538244,25.83724939,0
R49,Scrubland,9,,,,-1,0,-1,,,,80.79233588,18.31664304,0
R490,Scrubland,9,,,,-1,0,-1,,,,81.72944987,25.92782356,0
R491,Scrubland,9,,,,-1,0,-1,,,,81.81189891,26.0796854,0
R492,Scrubland,9,,,,-1,0,-1,,,,81.5248885,26.45749086,0
R493,Scrubland,9,,,,-1,0,-1,,,,81.84656498,26.30438003,0
R494,Scrubland,9,,,,-1,0,-1,,,,82.10633174,26.15245002,0
R495,Scrubland,9,,,,-1,0,-1,,,,82.86989577,26.26944106,0
R496,Scrubland,9,,,,-1,0,-1,,,,82.71933216,26.31735772,0
R497,Scrubland,9,,,,-1,0,-1,,,,83.08712267,26.51382828,0
R498,Scrubland,9,,,,-1,0,-1,,,,81.73654804,26.51979854,0
R499,Scrubland,9,,,,-1,0,-1,,,,82.2333168,26.35970351,0
R5,Scrubland,9,,,,-1,0,-1,,,,81.11762017,18.04335179,0
R500,Scrubland,9,,,,-1,0,-1,,,,82.5157639,26.51096457,0
R501,Scrubland,9,,,,-1,0,-1,,,,83.38654902,26.94526116,0
R502,Scrubland,9,,,,-1,0,-1,,,,82.84132674,26.79839229,0
R503,Scrubland,9,,,,-1,0,-1,,,,82.49779513,27.00383517,0
R504,Scrubland,9,,,,-1,0,-1,,,,83.17893275,27.33736856,0
R505,Scrubland,9,,,,-1,0,-1,,,,74.59268232,23.08981315,0
R506,Scrubland,9,,,,-1,0,-1,,,,74.46526424,22.95242711,0
R507,Scrubland,9,,,,-1,0,-1,,,,74.36709576,22.96060516,0
R508,Scrubland,9,,,,-1,0,-1,,,,74.49006366,22.80733283,0
R509,Scrubland,9,,,,-1,0,-1,,,,74.45672953,22.49182276,0
R51,Scrubland,9,,,,-1,0,-1,,,,80.80140602,18.20699764,0
R510,Scrubland,9,,,,-1,0,-1,,,,74.5369051,21.9048384,0
R511,Scrubland,9,,,,-1,0,-1,,,,74.92951448,21.78923132,0
R512,Scrubland,9,,,,-1,0,-1,,,,74.83505699,21.64669532,0
R513,Scrubland,9,,,,-1,0,-1,,,,75.13825368,21.82603184,0
R514,Scrubland,9,,,,-1,0,-1,,,,75.34038375,21.89955915,0
R515,Scrubland,9,,,,-1,0,-1,,,,75.52397051,21.76425165,0
R516,Scrubland,9,,,,-1,0,-1,,,,75.09348071,22.35176257,0
R517,Scrubland,9,,,,-1,0,-1,,,,75.00374333,22.4611942,0
R518,Scrubland,9,,,,-1,0,-1,,,,75.20074917,22.53230998,0
R519,Scrubland,9,,,,-1,0,-1,,,,75.07325851,23.13679356,0
R52,Scrubland,9,,,,-1,0,-1,,,,80.74717647,18.1948334,0
R520,Scrubland,9,,,,-1,0,-1,,,,75.45303796,22.89303756,0
R521,Scrubland,9,,,,-1,0,-1,,,,75.52679867,22.41376479,0
R522,Scrubland,9,,,,-1,0,-1,,,,75.70826225,21.92048402,0
R523,Scrubland,9,,,,-1,0,-1,,,,75.69715184,21.63788443,0
R524,Scrubland,9,,,,-1,0,-1,,,,75.81157473,21.48608369,0
R525,Scrubland,9,,,,-1,0,-1,,,,75.78066539,22.36040521,0
R526,Scrubland,9,,,,-1,0,-1,,,,75.86756577,22.00918894,0
R527,Scrubland,9,,,,-1,0,-1,,,,76.18953615,21.47987672,0
R528,Scrubland,9,,,,-1,0,-1,,,,76.29059827,21.14168577,0
R529,Scrubland,9,,,,-1,0,-1,,,,76.55354012,21.33410793,0
R53,Scrubland,9,,,,-1,0,-1,,,,80.85826758,18.26122529,0
R530,Scrubland,9,,,,-1,0,-1,,,,76.49079227,21.70087778,0
R531,Scrubland,9,,,,-1,0,-1,,,,76.85085155,21.6377909,0
R532,Scrubland,9,,,,-1,0,-1,,,,76.87872804,21.80647524,0
R533,Scrubland,9,,,,-1,0,-1,,,,77.15041961,21.90539659,0
R534,Scrubland,9,,,,-1,0,-1,,,,76.10330424,21.78162641,0
R535,Scrubland,9,,,,-1,0,-1,,,,76.6897481,21.88058832,0
R536,Scrubland,9,,,,-1,0,-1,,,,76.98347756,21.96636943,0
R537,Scrubland,9,,,,-1,0,-1,,,,76.38054716,22.04715311,0
R538,Scrubland,9,,,,-1,0,-1,,,,76.17897412,22.20591522,0
R539,Scrubland,9,,,,-1,0,-1,,,,76.46438028,22.17766982,0
R54,Scrubland,9,,,,-1,0,-1,,,,80.95937646,18.27065925,0
R540,Scrubland,9,,,,-1,0,-1,,,,76.35599741,22.3311712,0
R541,Scrubland,9,,,,-1,0,-1,,,,76.17135066,22.32665509,0
R542,Scrubland,9,,,,-1,0,-1,,,,75.9721868,22.58747824,0
R543,Scrubland,9,,,,-1,0,-1,,,,76.20914522,22.68270309,0
R544,Scrubland,9,,,,-1,0,-1,,,,76.16665241,22.57294826,0
R545,Scrubland,9,,,,-1,0,-1,,,,76.35604299,22.83753711,0
R546,Scrubland,9,,,,-1,0,-1,,,,76.41485805,22.67239856,0
R547,Scrubland,9,,,,-1,0,-1,,,,76.92390923,22.47610333,0
R548,Scrubland,9,,,,-1,0,-1,,,,76.12889259,23.16019156,0
R549,Scrubland,9,,,,-1,0,-1,,,,76.63473933,22.72190952,0
R55,Scrubland,9,,,,-1,0,-1,,,,81.10749124,18.31184176,0
R550,Scrubland,9,,,,-1,0,-1,,,,76.41732913,23.19140818,0
R551,Scrubland,9,,,,-1,0,-1,,,,76.82811244,22.76137255,0
R552,Scrubland,9,,,,-1,0,-1,,,,77.03831753,23.04645511,0
R553,Scrubland,9,,,,-1,0,-1,,,,77.54203904,23.29426338,0
R554,Scrubland,9,,,,-1,0,-1,,,,77.5800361,23.14361781,0
R555,Scrubland,9,,,,-1,0,-1,,,,77.61752575,22.9764613,0
R556,Scrubland,9,,,,-1,0,-1,,,,77.72514066,23.25605943,0
R557,Scrubland,9,,,,-1,0,-1,,,,77.35795113,22.1686489,0
R558,Scrubland,9,,,,-1,0,-1,,,,77.63653077,21.96204718,0
R559,Scrubland,9,,,,-1,0,-1,,,,77.67717898,21.86284443,0
R56,Scrubland,9,,,,-1,0,-1,,,,81.14107246,18.27363086,0
R560,Scrubland,9,,,,-1,0,-1,,,,77.56846851,21.45643206,0
R561,Scrubland,9,,,,-1,0,-1,,,,77.85672893,21.43815163,0
R562,Scrubland,9,,,,-1,0,-1,,,,78.3127974,21.60777062,0
R563,Scrubland,9,,,,-1,0,-1,,,,77.82397887,22.20106973,0
R564,Scrubland,9,,,,-1,0,-1,,,,78.10023953,23.26918796,0
R565,Scrubland,9,,,,-1,0,-1,,,,78.00432966,23.02473434,0
R566,Scrubland,9,,,,-1,0,-1,,,,78.0937094,22.36352022,0
R567,Scrubland,9,,,,-1,0,-1,,,,78.5994497,23.24894381,0
R568,Scrubland,9,,,,-1,0,-1,,,,78.29224991,22.65381625,0
R569,Scrubland,9,,,,-1,0,-1,,,,78.78866374,23.28552201,0
R57,Scrubland,9,,,,-1,0,-1,,,,81.62397379,18.36660068,0
R570,Scrubland,9,,,,-1,0,-1,,,,78.51575651,22.70693289,0
R571,Scrubland,9,,,,-1,0,-1,,,,79.06003037,23.17823217,0
R572,Scrubland,9,,,,-1,0,-1,,,,79.16239395,22.67264088,0
R573,Scrubland,9,,,,-1,0,-1,,,,78.40883091,22.09819019,0
R574,Scrubland,9,,,,-1,0,-1,,,,78.70256779,21.53909497,0
R575,Scrubland,9,,,,-1,0,-1,,,,78.70353554,21.70979578,0
R576,Scrubland,9,,,,-1,0,-1,,,,78.7035683,21.84131769,0
R577,Scrubland,9,,,,-1,0,-1,,,,78.81226602,22.3684263,0
R578,Scrubland,9,,,,-1,0,-1,,,,78.97149666,22.36961342,0
R579,Scrubland,9,,,,-1,0,-1,,,,78.89368068,21.99098493,0
R58,Scrubland,9,,,,-1,0,-1,,,,80.73534938,18.39122504,0
R580,Scrubland,9,,,,-1,0,-1,,,,79.40344182,21.7170326,0
R581,Scrubland,9,,,,-1,0,-1,,,,79.9578026,21.75887652,0
R582,Scrubland,9,,,,-1,0,-1,,,,79.54027383,23.27688624,0
R583,Scrubland,9,,,,-1,0,-1,,,,79.52528876,22.87277292,0
R584,Scrubland,9,,,,-1,0,-1,,,,80.04507386,23.05401176,0
R585,Scrubland,9,,,,-1,0,-1,,,,79.48552904,22.51555925,0
R586,Scrubland,9,,,,-1,0,-1,,,,79.53480815,22.30322572,0
R587,Scrubland,9,,,,-1,0,-1,,,,79.71241951,22.33541529,0
R588,Scrubland,9,,,,-1,0,-1,,,,79.85132427,22.75327612,0
R589,Scrubland,9,,,,-1,0,-1,,,,80.17664585,22.38369819,0
R59,Scrubland,9,,,,-1,0,-1,,,,80.76224337,18.40922222,0
R590,Scrubland,9,,,,-1,0,-1,,,,80.65249027,21.77327185,0
R591,Scrubland,9,,,,-1,0,-1,,,,80.76607175,21.67785286,0
R592,Scrubland,9,,,,-1,0,-1,,,,82.14929365,23.16977274,0
R593,Scrubland,9,,,,-1,0,-1,,,,81.22863578,23.10523704,0
R594,Scrubland,9,,,,-1,0,-1,,,,82.26740062,23.79979218,0
R595,Scrubland,9,,,,-1,0,-1,,,,82.20449679,23.37138686,0
R596,Scrubland,9,,,,-1,0,-1,,,,82.20706952,23.01384443,0
R597,Scrubland,9,,,,-1,0,-1,,,,81.79986519,22.9653031,0
R598,Scrubland,9,,,,-1,0,-1,,,,83.2157682,23.95215748,0
R599,Scrubland,9,,,,-1,0,-1,,,,82.41413056,23.38011623,0
R6,Scrubland,9,,,,-1,0,-1,,,,81.12989915,18.03250771,0
R6,Scrubland,9,,,,-1,0,-1,,,,81.22254077,18.13299487,0
R60,Scrubland,9,,,,-1,0,-1,,,,81.0991313,18.40288891,0
R600,Scrubland,9,,,,-1,0,-1,,,,83.23766067,23.30634267,0
R601,Scrubland,9,,,,-1,0,-1,,,,82.734879,22.83694605,0
R602,Scrubland,9,,,,-1,0,-1,,,,83.61800574,22.37081203,0
R603,Scrubland,9,,,,-1,0,-1,,,,83.79748374,22.30717131,0
R604,Scrubland,9,,,,-1,0,-1,,,,83.24493287,21.55830395,0
R605,Scrubland,9,,,,-1,0,-1,,,,83.2446543,21.37512615,0
R606,Scrubland,9,,,,-1,0,-1,,,,81.0465281,21.91053026,0
R607,Scrubland,9,,,,-1,0,-1,,,,81.10640352,21.73318024,0
R608,Scrubland,9,,,,-1,0,-1,,,,82.67426566,21.29018988,0
R609,Scrubland,9,,,,-1,0,-1,,,,81.98856835,22.17904079,0
R61,Scrubland,9,,,,-1,0,-1,,,,81.28845738,18.4068646,0
R610,Scrubland,9,,,,-1,0,-1,,,,82.72248619,21.4266577,0
R62,Scrubland,9,,,,-1,0,-1,,,,81.20162069,18.40150697,0
R63,Scrubland,9,,,,-1,0,-1,,,,81.1377735,18.38337359,0
R64,Scrubland,9,,,,-1,0,-1,,,,81.74647033,18.45366404,0
R65,Scrubland,9,,,,-1,0,-1,,,,81.53133398,18.44412489,0
R66,Scrubland,9,,,,-1,0,-1,,,,81.28665493,18.57441545,0
R67,Scrubland,9,,,,-1,0,-1,,,,81.23953186,18.48619437,0
R68,Scrubland,9,,,,-1,0,-1,,,,81.13903264,18.58986413,0
R69,Scrubland,9,,,,-1,0,-1,,,,80.86025135,18.49117937,0
R7,Scrubland,9,,,,-1,0,-1,,,,81.25384165,18.0589449,0
R70,Scrubland,9,,,,-1,0,-1,,,,80.81923915,18.49459599,0
R71,Scrubland,9,,,,-1,0,-1,,,,80.71578251,18.45388026,0
R72,Scrubland,9,,,,-1,0,-1,,,,80.77560255,18.56086301,0
R73,Scrubland,9,,,,-1,0,-1,,,,80.40385257,18.65794766,0
R74,Scrubland,9,,,,-1,0,-1,,,,80.73303852,18.67540415,0
R75,Scrubland,9,,,,-1,0,-1,,,,81.5088078,18.65861068,0
R76,Scrubland,9,,,,-1,0,-1,,,,81.88214253,18.72124493,0
R77,Scrubland,9,,,,-1,0,-1,,,,80.29738389,18.73918143,0
R78,Scrubland,9,,,,-1,0,-1,,,,80.3999567,18.72385444,0
R79,Scrubland,9,,,,-1,0,-1,,,,80.75694923,18.73719057,0
R8,Scrubland,9,,,,-1,0,-1,,,,81.12368888,18.12962668,0
R80,Scrubland,9,,,,-1,0,-1,,,,81.25692246,18.75867812,0
